shop_id,good_num,cmmt_num,consume,offer_cnt,ord_cnt
2095,1840.0,1857.0,892343.3699999996,783,973
2096,315.0,345.0,3204099.8899999997,389,1498
2097,862.0,869.0,76712.54,3,561
2098,3356.0,3409.0,,382,5381
2099,251.0,267.0,140676.97999999998,1013,1245
2100,188.0,188.0,117009.72,4,306
2101,761.0,769.0,103174.82,1661,1721
2102,1001.0,1094.0,,1176,2660
2103,500.0,533.0,,477,549
2104,216.0,250.0,,809,820
2105,6470.0,6527.0,,3211,4347
2106,829.0,883.0,,345,1662
2107,215.0,273.0,,1380,1611
2108,384.0,423.0,,48,1129
2109,119.0,138.0,,23,271
2110,249.0,288.0,766645.2099999998,400,1077
2111,68.0,80.0,,129,347
2112,409.0,498.0,74658.08,336,1538
2113,510.0,519.0,41022.640000000014,501,718
2114,2235.0,2246.0,0.0,1827,1904
2115,3783.0,3813.0,430288.89,370,2064
2116,92.0,92.0,590011.6799999998,88,302
2117,144.0,150.0,,0,230
2118,933.0,1029.0,1437879.1199999999,7,1582
2119,1954.0,2004.0,6010.710000000001,5509,5644
2120,113.0,122.0,1379.2099999999996,0,354
2121,419.0,426.0,73.44,867,1089
2122,8020.0,8060.0,1249094.4799999997,2567,3659
2123,331.0,347.0,,379,930
2124,623.0,672.0,,135,1001
2125,2225.0,2234.0,0.0,0,1989
2126,537.0,567.0,252080.24,1026,1346
2127,1826.0,1833.0,36150.62000000001,1019,1153
2128,490.0,522.0,,47,1554
2129,1090.0,1322.0,4278943.020000001,1634,2457
2130,598.0,782.0,4876.19,2432,2548
2131,575.0,589.0,4.84,1080,1105
2132,144.0,162.0,,87,631
2133,3742.0,3748.0,,712,1242
2134,2399.0,2417.0,,2590,2676
2135,1117.0,1155.0,9257.55,2551,2576
2136,14535.0,14559.0,21841.169999999995,3746,4306
2137,121.0,137.0,,6,750
2138,214.0,232.0,,109,463
2139,666.0,736.0,,214,1424
2140,420.0,434.0,131079.62,454,1154
2141,45.0,47.0,119.49000000000001,21,62
2142,393.0,412.0,632693.2900000002,1123,1167
2143,262.0,313.0,,0,1193
2144,626.0,635.0,,285,613
2145,868.0,891.0,34572.3,101,1332
2146,4897.0,4909.0,,2132,2735
2147,270.0,296.0,,239,630
2148,9384.0,10045.0,3959391.0999999996,8053,22105
2149,2679.0,2717.0,,44,5490
2150,1531.0,1569.0,1404164.43,1641,2635
2151,105.0,146.0,43810.77,9,577
2152,77.0,78.0,78996.79999999999,117,182
2153,398.0,432.0,598388.5299999997,38,732
2154,401.0,425.0,188504.12,1070,1077
2155,68.0,71.0,,0,198
2156,463.0,469.0,50043.380000000005,156,455
2157,112.0,116.0,12777.41,327,421
2158,618.0,639.0,,1563,1577
2159,540.0,558.0,64454.539999999986,612,814
2160,479.0,488.0,262024.52000000002,639,717
2161,2755.0,2767.0,,828,899
2162,6873.0,6904.0,363334.57,1678,5205
2163,132.0,132.0,,278,1143
2164,2123.0,2131.0,15237.86,1969,2355
2165,501.0,503.0,26988.82,246,788
2166,1718.0,1727.0,,860,1095
2167,176.0,189.0,,34,568
2168,1859.0,1895.0,,2964,2974
2169,14204.0,14234.0,,2867,3597
2170,46.0,47.0,,105,166
2171,14769.0,14893.0,,8300,8336
2172,1013.0,1025.0,,712,1175
2173,1873.0,1875.0,14750.48,1824,1948
2174,1799.0,1822.0,106220.42000000004,542,758
2175,1016.0,1244.0,,2974,4651
2176,18345.0,18348.0,121417.39,3299,3459
2177,1405.0,1433.0,1204798.8300000003,3279,3306
2178,1857.0,1920.0,2484160.5099999993,3730,4346
2179,3626.0,3691.0,74718.62,3192,3713
2180,25.0,28.0,31398.9,73,126
2181,397.0,470.0,,0,1753
2182,63.0,74.0,,4,251
2183,2575.0,2774.0,,2347,4542
2184,104.0,127.0,89351.34000000001,22,170
2185,308.0,322.0,1386422.62,693,742
2186,139.0,146.0,,170,171
2187,246.0,280.0,162360.88000000006,102,760
2188,82.0,85.0,377707.68,294,349
2189,36.0,40.0,,1,123
2190,241.0,245.0,,141,394
2191,67.0,70.0,,58,134
2192,3590.0,3596.0,43841.29,1134,1316
2193,96.0,108.0,28618.079999999998,303,353
2194,503.0,598.0,1659310.3400000003,0,2010
2195,4496.0,4621.0,,1945,3642
2196,277.0,291.0,,0,765
2197,545.0,554.0,90543.61000000002,1040,1076
2198,644.0,667.0,,0,1860
2199,237.0,294.0,,0,989
2200,87.0,97.0,77152.71999999997,26,294
2201,1827.0,1895.0,,1269,2060
2202,2627.0,3377.0,,7,14407
2203,634.0,666.0,206526.52,1123,1415
2204,96.0,100.0,,246,246
2205,202.0,205.0,,104,371
2206,11508.0,11519.0,,494,2268
2207,697.0,723.0,,0,1006
2208,179.0,181.0,11066.359999999999,276,440
2209,1712.0,1854.0,8960.060000000001,1905,3387
2210,2708.0,2786.0,,2001,2107
2211,1768.0,1885.0,81.58000000000001,1047,2928
2212,2574.0,3152.0,,2634,7686
2213,1142.0,1214.0,3342878.41,1372,3163
2214,419.0,434.0,261797.59000000003,1343,1344
2215,516.0,537.0,,1031,1031
2216,258.0,279.0,,0,1051
2217,1663.0,1810.0,80960.95,4450,5434
2218,83.0,88.0,41742.46,196,221
2219,81.0,84.0,,136,197
2220,11612.0,11931.0,95724.04,1439,7289
2221,47.0,50.0,130465.43000000002,38,156
2222,3464.0,3491.0,16208.789999999999,2801,2943
2223,199.0,202.0,107128.04,429,439
2224,1201.0,1206.0,23541.51,772,1269
2225,946.0,1004.0,,326,2736
2226,1773.0,1839.0,503429.04000000004,686,1842
2227,73.0,87.0,,6,178
2228,271.0,275.0,135535.82,555,645
2229,288.0,347.0,7078345.5600000005,68,2208
2230,537.0,577.0,482343.1800000001,303,1510
2231,8049.0,8054.0,,1956,1976
2232,43.0,46.0,,116,135
2233,319.0,342.0,,114,547
2234,1359.0,1374.0,,683,958
2235,48.0,61.0,,0,231
2236,153.0,153.0,252965.4100000001,22,264
2237,299.0,389.0,13683.230000000001,404,1429
2238,366.0,392.0,,16,653
2239,49.0,58.0,,0,190
2240,55.0,62.0,,0,203
2241,8149.0,8304.0,5622.75,4415,8102
2242,2415.0,2427.0,11730.389999999998,379,738
2243,262.0,285.0,,673,700
2244,1176.0,1262.0,43070.380000000005,896,1937
2245,484.0,516.0,158923.92,725,994
2246,1867.0,1874.0,,1536,1696
2247,261.0,293.0,,2,827
2248,93.0,109.0,,267,318
2249,6443.0,6481.0,,1027,1908
2250,156.0,187.0,,91,464
2251,621.0,776.0,,2940,3582
2252,927.0,949.0,2523506.1299999994,2535,2794
2253,132.0,152.0,,16,566
2254,78.0,90.0,,46,296
2255,4328.0,4339.0,,1625,3116
2256,181.0,197.0,,238,594
2257,406.0,412.0,150625.63,0,860
2258,176.0,189.0,1459486.1199999999,446,744
2259,544.0,561.0,13053.710000000001,0,1217
2260,617.0,786.0,,686,3442
2261,260.0,276.0,,0,564
2262,174.0,242.0,,1030,1042
2263,359.0,362.0,3014.42,397,665
2264,2588.0,2621.0,2030340.4000000006,3041,3909
2265,153.0,161.0,,131,292
2266,484.0,503.0,1650.41,1154,1333
2267,70.0,72.0,,30,284
2268,63.0,72.0,,34,361
2269,2718.0,2829.0,,8394,8399
2270,1544.0,1603.0,1633356.3800000001,4598,4714
2271,1572.0,1582.0,162586.53999999992,1675,1712
2272,28.0,35.0,,0,135
2273,1381.0,1404.0,,292,1122
2274,1826.0,2090.0,,1965,3159
2275,1291.0,1308.0,,3650,4160
2276,463.0,574.0,,619,1835
2277,555.0,563.0,,393,911
2278,6806.0,6817.0,,3282,3312
2279,1028.0,1074.0,,359,2431
2280,1235.0,1348.0,3930532.770000001,657,1834
2281,10225.0,10738.0,,17139,18306
2282,110.0,137.0,,74,579
2283,26.0,29.0,296.57,0,124
2284,8621.0,8788.0,,550,5127
2285,206.0,213.0,42746.75000000001,117,389
2286,200.0,214.0,352362.68000000005,376,621
2287,2388.0,2394.0,,0,1601
2288,304.0,309.0,,596,598
2289,1835.0,1854.0,,39,1562
2290,127.0,134.0,,122,221
2291,2392.0,2412.0,33776.84,817,1754
2292,342.0,360.0,134626.41000000003,517,532
2293,5810.0,5894.0,,5990,7058
2294,15.0,15.0,37682.2,57,58
2295,90.0,102.0,,70,299
2296,3468.0,3486.0,,2196,2622
2297,132.0,141.0,678669.96,570,641
2298,44.0,55.0,,88,228
2299,4934.0,5333.0,,11086,12069
2300,1470.0,1504.0,2053815.2299999997,2282,2291
2301,7773.0,7854.0,,1960,7450
2302,321.0,383.0,,1954,2306
2303,1108.0,1125.0,68552.98000000001,634,1105
2304,147.0,182.0,,0,539
2305,287.0,322.0,,127,1194
2306,91.0,100.0,,0,379
2307,109.0,123.0,,163,178
2308,635.0,732.0,,0,2782
2309,87.0,93.0,,1,322
2310,2338.0,2383.0,,582,3778
2311,3684.0,3697.0,403808.16000000015,3187,3207
2312,47.0,47.0,79628.96,148,153
2313,144.0,184.0,,0,724
2314,66.0,66.0,,15,65
2315,263.0,291.0,,1069,1196
2316,998.0,1180.0,,233,4611
2317,1713.0,1724.0,,0,692
2318,2910.0,2918.0,8963.11,1802,1919
2319,12097.0,12100.0,0.0,746,1117
2320,132.0,137.0,,113,181
2321,908.0,923.0,1182779.2699999996,547,1367
2322,5193.0,5197.0,,1719,1923
2323,124.0,140.0,,0,477
2324,244.0,264.0,212873.38,1006,1054
2325,110.0,114.0,,161,245
2326,1665.0,1706.0,,1867,3594
2327,55.0,57.0,,11,157
2328,589.0,618.0,,181,743
2329,113.0,116.0,8748.02,166,215
2330,1295.0,1312.0,,886,1384
2331,1384.0,1426.0,2352106.58,809,1622
2332,495.0,510.0,1099633.2499999995,753,1127
2333,109.0,111.0,,163,182
2334,485.0,504.0,378115.1,672,1133
2335,92.0,93.0,0.0,90,184
2336,1757.0,1886.0,2390270.5299999984,4508,5225
2337,12855.0,12887.0,192359.36000000002,2477,3294
2338,95.0,102.0,,193,228
2339,1682.0,1688.0,,1310,1782
2340,3168.0,3174.0,,1479,1510
2341,613.0,623.0,77334.09,166,566
2342,579.0,579.0,123697.38999999997,1068,1069
2343,78.0,86.0,,105,410
2344,1532.0,1555.0,,2147,2627
2345,9738.0,10514.0,3547606.3599999994,23256,29375
2346,10671.0,11824.0,,12181,19521
2347,4106.0,4131.0,110345.93999999999,1774,2582
2348,29.0,29.0,,0,101
2349,115.0,122.0,1053779.57,0,428
2350,380.0,385.0,718429.5099999998,502,511
2351,26.0,27.0,,4,143
2352,529.0,598.0,,21,2059
2353,6434.0,6444.0,,1879,2568
2354,384.0,438.0,,0,951
2355,2202.0,2256.0,318668.3999999999,649,2755
2356,86.0,87.0,,0,223
2357,109.0,118.0,,239,270
2358,2042.0,2091.0,2248418.2099999995,1719,2758
2359,1906.0,1926.0,142629.5,655,1135
2360,1443.0,1451.0,,570,719
2361,909.0,912.0,,393,689
2362,2175.0,2470.0,,0,7626
2363,27.0,29.0,,101,113
2364,1342.0,1655.0,,3346,3780
2365,152.0,160.0,419199.56999999995,0,404
2366,676.0,800.0,,479,2668
2367,1220.0,1297.0,1359210.1900000002,1912,2385
2368,329.0,351.0,,910,910
2369,12258.0,12336.0,,4935,6336
2370,8634.0,9107.0,191500.70000000007,14209,17975
2371,65.0,77.0,,148,266
2372,1262.0,1268.0,192.51,864,866
2373,524.0,641.0,,1633,1674
2374,462.0,548.0,,0,2018
2375,15939.0,15959.0,192675.53999999998,2778,3515
2376,279.0,295.0,,0,987
2377,339.0,353.0,2390635.3099999996,659,1192
2378,257.0,363.0,175089.62,662,1437
2379,410.0,458.0,,183,1358
2380,562.0,693.0,,235,1510
2381,3.0,3.0,,2,18
2382,199.0,200.0,,194,204
2383,103.0,111.0,,130,285
2384,621.0,631.0,46929.5,140,326
2385,288.0,354.0,7057.41,934,1255
2386,36.0,37.0,178.55,0,167
2387,2757.0,2880.0,10905848.020000005,3037,3785
2388,130.0,138.0,,311,341
2389,348.0,387.0,1508276.15,164,865
2390,12274.0,12338.0,,2082,2746
2391,7679.0,7744.0,,2822,2909
2392,1939.0,1978.0,411734.77999999997,485,3391
2393,186.0,188.0,,0,234
2394,268.0,277.0,482998.8900000001,136,485
2395,2465.0,2770.0,,6128,6129
2396,13684.0,13784.0,,5866,6781
2397,3781.0,4108.0,3752566.14,4472,5797
2398,7570.0,8319.0,,10099,14682
2399,6774.0,6943.0,,8557,10147
2400,1407.0,1484.0,,1196,1914
2401,1148.0,1154.0,12753.849999999999,696,742
2402,464.0,506.0,,347,1375
2403,1408.0,1452.0,,16,2524
2404,188.0,218.0,,12,856
2405,245.0,291.0,,0,666
2406,8601.0,9007.0,6420730.080000004,10071,12538
2407,2328.0,2379.0,20607.85,1212,2580
2408,237.0,240.0,732702.5600000002,521,780
2409,1748.0,1809.0,,5908,6037
2410,63.0,71.0,,128,184
2411,5784.0,5922.0,5391975.240000001,3502,6905
2412,1053.0,1193.0,19645.97,4,3769
2413,78.0,88.0,,234,236
2414,1859.0,1883.0,33508.579999999994,644,668
2415,725.0,762.0,2680540.5000000005,1059,2000
2416,1354.0,1357.0,,1703,1744
2417,239.0,263.0,,0,763
2418,90.0,116.0,,17,330
2419,273.0,282.0,29388.129999999997,1535,1728
2420,8149.0,8268.0,1364914.3800000001,1325,6343
2421,1186.0,1207.0,,3088,3594
2422,119.0,139.0,,1,456
2423,3648.0,3659.0,,2461,3100
2424,199.0,215.0,3263.21,13,732
2425,439.0,463.0,,1176,1186
2426,417.0,419.0,297854.8300000001,1735,1914
2427,4281.0,4345.0,41783.32,4002,4651
2428,622.0,652.0,163334.25,1974,1978
2429,912.0,935.0,,376,2022
2430,1531.0,1609.0,690451.7200000001,1751,3083
2431,165.0,194.0,,12,842
2432,634.0,719.0,,37,1582
2433,6101.0,6285.0,74213.52,4339,4394
2434,6205.0,6241.0,,1136,2250
2435,217.0,241.0,67511.01,1,607
2436,640.0,674.0,79383.50000000003,494,1095
2437,2085.0,2126.0,573114.0499999999,648,1696
2438,257.0,292.0,72369.04,318,1078
2439,116.0,127.0,537803.39,39,414
2440,6934.0,7012.0,0.0,2144,3734
2441,373.0,377.0,20197.98,53,483
2442,1853.0,1923.0,1351293.9299999997,4863,4871
2443,347.0,355.0,,199,212
2444,1153.0,1230.0,502323.3399999999,50,4344
2445,4723.0,4760.0,75.11,331,3609
2446,1785.0,2479.0,,6178,9361
2447,163.0,211.0,,10,627
2448,16279.0,16366.0,,4359,6269
2449,130.0,169.0,,0,815
2450,2116.0,2174.0,,2177,3117
2451,1222.0,1308.0,1751584.6699999995,688,2091
2452,610.0,632.0,676158.9199999999,1891,1942
2453,3825.0,3874.0,,1709,7464
2454,8672.0,8739.0,,3450,5823
2455,68.0,76.0,5869.500000000002,42,433
2456,41.0,43.0,,0,183
2457,676.0,687.0,,558,926
2458,331.0,339.0,617436.85,130,532
2459,9393.0,9399.0,49601.79000000001,1245,1330
2460,395.0,418.0,70165.43000000002,90,425
2461,26.0,27.0,,0,62
2462,520.0,553.0,2240056.56,167,1152
2463,303.0,324.0,,506,606
2464,4139.0,4182.0,,3861,3881
2465,1693.0,1722.0,8240.38,1328,2205
2466,1273.0,1312.0,239994.02,2918,3090
2467,838.0,870.0,1055985.64,741,1652
2468,93.0,123.0,,0,448
2469,57.0,61.0,,127,274
2470,9126.0,9249.0,,3264,3504
2471,650.0,710.0,3279847.6700000004,1456,1590
2472,189.0,217.0,247498.48999999996,183,466
2473,70.0,74.0,,48,112
2474,2824.0,2874.0,81821.09,3041,6006
2475,200.0,230.0,,201,595
2476,597.0,609.0,90307.54,735,1100
2477,131.0,136.0,539363.5699999998,127,518
2478,720.0,779.0,5623977.459999999,1080,1371
2479,4143.0,4408.0,286536.82,4736,9376
2480,1352.0,1405.0,,2727,2833
2481,360.0,384.0,,68,784
2482,367.0,391.0,614055.42,56,761
2483,4022.0,4032.0,,847,932
2484,455.0,504.0,,0,662
2485,248.0,249.0,355097.1599999999,424,470
2486,198.0,223.0,29578.860000000004,327,926
2487,109.0,112.0,,0,400
2488,60.0,62.0,,16,81
2489,61.0,68.0,,134,261
2490,2535.0,2538.0,,1240,1760
2491,1698.0,1717.0,234182.27000000002,1125,1279
2492,1366.0,1395.0,2223562.57,1217,1623
2493,525.0,551.0,1563.0700000000002,241,938
2494,1277.0,1289.0,,2539,2542
2495,260.0,269.0,372.9,380,490
2496,386.0,401.0,50615.87,1417,1570
2497,204.0,209.0,,781,795
2498,704.0,713.0,189477.3800000001,586,1120
2499,51.0,59.0,23102.000000000004,156,158
2500,11424.0,11470.0,,1642,1750
2501,9466.0,9506.0,96544.27999999998,5121,5135
2502,23.0,26.0,,39,127
2503,392.0,420.0,625475.0500000003,882,1020
2504,1574.0,1647.0,,505,1831
2505,744.0,758.0,310031.6700000001,698,825
2506,556.0,585.0,239842.52999999997,167,1428
2507,1135.0,1172.0,,1397,1716
2508,420.0,457.0,,514,1727
2509,141.0,167.0,1783334.4500000002,0,853
2510,3841.0,3844.0,38927.170000000006,2313,3095
2511,407.0,440.0,,42,653
2512,246.0,282.0,,1430,1497
2513,1204.0,1284.0,183559.58000000007,127,3040
2514,124.0,132.0,,444,499
2515,120.0,144.0,,12,475
2516,388.0,396.0,,29,1012
2517,87.0,93.0,,126,128
2518,4543.0,4596.0,176902.07999999993,1694,2300
2519,36040.0,36234.0,,7718,8526
2520,2155.0,2197.0,139700.04,4736,4842
2521,85.0,87.0,26884.629999999997,96,334
2522,563.0,694.0,,425,2157
2523,682.0,698.0,,94,916
2524,84.0,95.0,,11,286
2525,51.0,59.0,,162,245
2526,3922.0,4351.0,,10819,10862
2527,141.0,142.0,,259,269
2528,1577.0,1601.0,,1506,1812
2529,2136.0,2344.0,,0,4867
2530,77.0,77.0,,155,186
2531,83.0,89.0,,7,293
2532,816.0,860.0,,0,3668
2533,3569.0,3598.0,,2545,3107
2534,1635.0,1711.0,100021.29999999997,569,2067
2535,363.0,369.0,22461.269999999997,87,1397
2536,649.0,677.0,128952.70999999998,668,1357
2537,274.0,292.0,,0,626
2538,5.0,5.0,,14,17
2539,666.0,691.0,21379.169999999995,117,854
2540,462.0,489.0,225723.04999999996,690,745
2541,251.0,259.0,,0,257
2542,47.0,47.0,,67,98
2543,73.0,76.0,218588.71999999994,167,167
2544,1678.0,1701.0,193087.23999999996,3303,5032
2545,269.0,280.0,,72,254
2546,994.0,1010.0,214425.43999999997,328,934
2547,8307.0,8510.0,3972305.86,4008,6126
2548,879.0,1007.0,,470,3377
2549,235.0,243.0,376560.48,549,736
2550,266.0,297.0,,240,519
2551,1742.0,1799.0,140128.97,597,3053
2552,58.0,62.0,,163,208
2553,376.0,396.0,145566.36000000002,257,849
2554,6907.0,6914.0,32451.53,1140,1354
2555,105.0,112.0,,0,423
2556,301.0,309.0,,613,1100
2557,580.0,598.0,1838649.5699999991,967,1921
2558,1484.0,1486.0,,2450,2729
2559,574.0,576.0,248.39,161,449
2560,49.0,49.0,,3,174
2561,263.0,287.0,,340,717
2562,831.0,852.0,,1070,1088
2563,4867.0,4893.0,,232,3590
2564,153.0,166.0,88056.71,227,241
2565,49.0,57.0,,110,203
2566,1071.0,1145.0,,497,1641
2567,157.0,185.0,0.0,23,512
2568,101.0,114.0,537607.4400000001,62,450
2569,8019.0,8043.0,,271,636
2570,636.0,636.0,,96,167
2571,1609.0,1676.0,1044628.18,496,1668
2572,45.0,48.0,,116,186
2573,198.0,254.0,2331413.84,216,903
2574,138.0,153.0,,29,670
2575,72.0,80.0,,110,192
2576,41.0,42.0,231609.61000000007,81,131
2577,90.0,107.0,1288726.01,0,337
2578,3231.0,3243.0,1270227.7600000005,959,974
2579,363.0,376.0,,99,705
2580,32.0,32.0,,97,110
2581,442.0,521.0,,1327,2227
2582,10.0,11.0,,33,54
2583,190.0,194.0,0.0,586,607
2584,8116.0,8650.0,2438433.3100000005,1816,26838
2585,297.0,312.0,,419,536
2586,277.0,363.0,333150.08,2127,2127
2587,212.0,228.0,280881.85000000003,130,519
2588,2338.0,2376.0,9759.000000000004,1008,1596
2589,4351.0,4355.0,234.16,3461,3835
2590,128.0,134.0,,355,355
2591,207.0,222.0,108213.79000000001,4,459
2592,105.0,108.0,,328,520
2593,1503.0,1524.0,569848.7700000001,1178,3425
2594,4753.0,4898.0,788.8299999999999,3563,4594
2595,16.0,16.0,,16,28
2596,11706.0,11733.0,,918,1549
2597,110.0,120.0,,97,178
2598,98.0,102.0,,179,202
2599,94.0,101.0,,0,425
2600,286.0,290.0,,37,186
2601,955.0,986.0,494625.76000000007,557,1498
2602,6701.0,6984.0,764405.5199999997,2274,9321
2603,3608.0,3963.0,9901368.69,4814,10157
2604,91.0,100.0,9290.240000000002,55,248
2605,265.0,287.0,0.0,339,502
2606,2829.0,2843.0,26166.32,699,992
2607,101.0,105.0,,156,197
2608,4587.0,4595.0,,1586,1711
2609,304.0,304.0,,100,128
2610,1881.0,1928.0,50346.94,1878,2771
2611,37.0,45.0,,1,159
2612,66.0,72.0,,4,167
2613,71.0,85.0,,275,366
2614,7781.0,7796.0,,4192,4550
2615,1466.0,1484.0,555074.86,150,1179
2616,207.0,226.0,35880.86000000001,0,726
2617,5110.0,5175.0,,2730,2877
2618,531.0,582.0,2284600.79,2180,2200
2619,8.0,13.0,,0,33
2620,27.0,32.0,,64,113
2621,152.0,160.0,27029.370000000003,81,304
2622,252.0,267.0,217836.63999999998,148,455
2623,12.0,12.0,,0,46
2624,956.0,961.0,,367,530
2625,2310.0,2317.0,,1205,1299
2626,1149.0,1300.0,437753.5900000001,535,3294
2627,4508.0,4810.0,,865,6258
2628,278.0,296.0,16356.73,3,876
2629,1337.0,1401.0,2408263.92,2105,2134
2630,3207.0,3510.0,16303.84,6806,10855
2631,1744.0,1779.0,,1004,2513
2632,1512.0,1802.0,,297,4859
2633,54348.0,54640.0,,7337,13751
2634,2581.0,2596.0,8140.700000000001,3048,3220
2635,158.0,165.0,105760.33,13,246
2636,973.0,999.0,,236,1736
2637,17.0,19.0,266747.05000000005,11,39
2638,52.0,56.0,,14,110
2639,324.0,347.0,,0,398
2640,136.0,167.0,,29,605
2641,1330.0,1359.0,501497.14,276,3694
2642,49.0,62.0,,75,117
2643,60.0,73.0,38933.33999999999,29,263
2644,4727.0,4866.0,226455.04,2722,6007
2645,4334.0,4354.0,98646.83999999995,609,1126
2646,4991.0,5060.0,,5928,7605
2647,74.0,76.0,,59,103
2648,198.0,203.0,14704.22,0,457
2649,330.0,341.0,,226,453
2650,4693.0,4708.0,,485,658
2651,388.0,412.0,,621,1507
2652,41.0,41.0,,7,41
2653,54.0,71.0,,5,207
2654,900.0,947.0,2449146.6700000004,2530,2530
2655,5604.0,5613.0,200538.53000000003,1404,1846
2656,140.0,142.0,,205,313
2657,3726.0,3761.0,5880.33,1470,2287
2658,355.0,365.0,,250,608
2659,80.0,104.0,,0,342
2660,64.0,69.0,,123,184
2661,676.0,698.0,,958,969
2662,1479.0,1501.0,7116.96,10,1226
2663,89.0,109.0,,0,600
2664,49.0,51.0,,9,144
2665,244.0,294.0,,3,1039
2666,289.0,342.0,0.0,234,1039
2667,240.0,265.0,633516.1299999998,390,602
2668,5.0,5.0,,4,18
2669,3673.0,3807.0,1378300.24,2240,4267
2670,87.0,89.0,9.49,159,164
2671,916.0,936.0,,537,2328
2672,38.0,42.0,,109,214
2673,1901.0,2089.0,187.04999999999998,3707,4657
2674,85.0,88.0,34038.94,114,180
2675,891.0,898.0,,372,405
2676,555.0,571.0,4633141.45,1049,1576
2677,9084.0,9100.0,117215.49000000003,2926,3365
2678,4080.0,4337.0,645508.5299999997,3228,7519
2679,2463.0,2526.0,,2483,5042
2680,727.0,792.0,,824,1518
2681,1051.0,1091.0,,1191,2086
2682,2424.0,2432.0,25900.500000000004,3142,3143
2683,213.0,230.0,,0,751
2684,3947.0,4048.0,,2376,7008
2685,392.0,409.0,,269,1193
2686,910.0,916.0,,2628,2905
2687,32.0,38.0,,0,189
2688,2609.0,3035.0,3291061.4799999995,1386,7097
2689,54.0,61.0,,228,232
2690,140.0,142.0,15040.740000000003,63,470
2691,1018.0,1043.0,861034.59,850,1488
2692,78.0,81.0,,161,224
2693,67.0,76.0,,3,288
2694,2227.0,2356.0,613615.07,2362,6381
2695,1992.0,2203.0,,914,5809
2696,287.0,329.0,,197,1198
2697,508.0,528.0,5911.01,2127,2429
2698,190.0,200.0,,988,999
2699,1541.0,1765.0,,43,5075
2700,121.0,131.0,8033.349999999999,31,325
2701,4567.0,4575.0,31528.649999999994,427,834
2702,2919.0,3206.0,2603526.7700000014,6669,7487
2703,595.0,606.0,113621.71999999997,222,1411
2704,22.0,28.0,11134.480000000001,63,102
2705,115.0,120.0,34715.04,114,240
2706,330.0,339.0,,278,910
2707,2220.0,2550.0,346928.7099999999,1534,3954
2708,182.0,205.0,,348,394
2709,4893.0,5270.0,,4304,9361
2710,1045.0,1105.0,424391.34,2029,2029
2711,101.0,105.0,12829.65,295,329
2712,61.0,73.0,,195,220
2713,320.0,376.0,,146,1340
2714,112.0,114.0,,0,52
2715,213.0,232.0,432500.26999999996,238,657
2716,291.0,330.0,555500.32,1145,1282
2717,88.0,92.0,700472.9400000001,111,270
2718,1127.0,1212.0,,133,1380
2719,78.0,88.0,840.7500000000002,29,168
2720,447.0,459.0,272987.87,1024,1041
2721,2483.0,2487.0,94628.25000000001,2320,2530
2722,5287.0,5307.0,,1123,1920
2723,1116.0,1177.0,,8,3960
2724,409.0,497.0,167786.78,94,264
2725,217.0,228.0,929528.0,160,884
2726,13748.0,13898.0,90523.43,357,7345
2727,4692.0,4715.0,5637.1900000000005,3274,3871
2728,52.0,54.0,,0,80
2729,662.0,681.0,2917414.0399999996,734,1960
2730,115.0,118.0,,118,196
2731,420.0,424.0,26090.82,47,978
2732,880.0,910.0,69529.36000000002,1167,1482
2733,959.0,1028.0,,493,2817
2734,224.0,226.0,997488.73,340,572
2735,6644.0,6677.0,,4963,5353
2736,17.0,23.0,,85,104
2737,70.0,74.0,,0,178
2738,87.0,98.0,96272.62,66,279
2739,1149.0,1197.0,0.0,552,3582
2740,2581.0,2622.0,,3688,4166
2741,5134.0,5157.0,,183,2590
2742,181.0,185.0,336052.1800000001,208,392
2743,559.0,709.0,,1529,1965
2744,1441.0,1456.0,276708.81,712,1044
2745,434.0,466.0,53337.89,779,804
2746,173.0,174.0,5341.699999999999,28,233
2747,132.0,136.0,,169,391
2748,313.0,332.0,,1018,1079
2749,243.0,268.0,86914.03000000001,0,594
2750,13.0,14.0,,0,57
2751,6241.0,6309.0,205659.30999999994,4679,8105
2752,830.0,883.0,4412551.28,2220,2379
2753,24394.0,24475.0,30463.37,6178,6505
2754,4302.0,4325.0,61654.8,1260,2186
2755,4523.0,4555.0,,1242,1690
2756,3927.0,3959.0,261145.63000000003,2982,3012
2757,102.0,102.0,,216,222
2758,90.0,95.0,326063.8400000001,51,315
2759,1269.0,1303.0,29504.600000000002,4125,5050
2760,1028.0,1356.0,,2280,4081
2761,4243.0,4273.0,,1799,4252
2762,140.0,176.0,,8,747
2763,287.0,289.0,,343,571
2764,638.0,646.0,,39,741
2765,2235.0,2279.0,20570.35,1073,1082
2766,454.0,479.0,,287,593
2767,315.0,339.0,,0,599
2768,611.0,611.0,44228.469999999994,215,232
2769,3193.0,3222.0,,2350,2537
2770,6409.0,6434.0,,1166,2118
2771,1521.0,1528.0,,438,481
2772,53.0,56.0,8457.55,128,128
2773,524.0,531.0,101089.12,883,903
2774,879.0,947.0,59695.41,53,3405
2775,164.0,175.0,,0,601
2776,400.0,426.0,308839.16000000003,1008,1079
2777,5634.0,5648.0,,2266,2847
2778,281.0,293.0,62755.060000000005,351,713
2779,1774.0,1797.0,276630.30999999994,2189,2471
2780,286.0,291.0,,91,192
2781,1083.0,1091.0,0.0,383,638
2782,256.0,266.0,,0,375
