shop_id,good_num,cmmt_num,consume,offer_cnt,ord_cnt,sale_amt_3m,sale_amt_3m
1678,626,666,635333.56,530,1176,54857.22,54857.22
1679,6286,7734,,86,18021,218177.52,218177.52
1680,234,268,820655.55,5,594,56953.74,56953.74
1681,42,44,,0,157,36266.04,36266.04
1682,1126,1160,647845.84,675,1054,290455.12,290455.12
1683,6446,6490,,1455,2341,82382.43,82382.43
1684,129,135,,28,233,36534.15,36534.15
1685,153,184,34385.51,9,709,44089.24,44089.24
1686,5099,5752,,13503,13525,189110.36,189110.36
1687,88,93,,6,357,68778.94,68778.94
1688,3875,3901,,1534,1971,61792.19,61792.19
1689,187,208,,444,567,32923.4,32923.4
1690,8650,8686,0,3087,4387,459197.32,459197.32
1691,1099,1123,,982,1360,25726.03,25726.03
1692,4211,4282,51497.28,3249,4536,200361.5,200361.5
1693,403,420,,508,511,36756.85,36756.85
1694,228,248,,182,896,210421.09,210421.09
1695,3027,3045,29227.95,771,2151,234570.46,234570.46
1696,21763,22023,,5179,6835,147972.44,147972.44
1697,3274,3290,1090367.3,2398,2568,353569.13,353569.13
1698,305,319,,2967,3047,135905.15,135905.15
1699,3967,3982,,1399,4315,355064.11,355064.11
1700,217,236,0,614,668,99210.69,99210.69
1701,87,94,,92,414,37166.91,37166.91
1702,566,581,112768.13,581,679,64906.86,64906.86
1703,3284,3507,254403.7,7224,8068,119208.22,119208.22
1704,133,142,,0,385,59479.51,59479.51
1705,758,770,154008.32,555,1135,29894.71,29894.71
1706,512,518,299192.11,186,578,35855.05,35855.05
1707,53,65,,0,215,34305.22,34305.22
1708,224,268,,44,829,74904.23,74904.23
1709,324,371,,19,896,43889.61,43889.61
1710,6056,6131,,1931,5787,513514.53,513514.53
1711,786,874,563315.71,1311,2314,97920.13,97920.13
1712,102,107,,3,394,22200.02,22200.02
1713,769,794,408429.53,0,1754,181206.32,181206.32
1714,76,94,95.77,34,302,13890.25,13890.25
1715,1178,1191,2299616.75,13,2470,177960.31,177960.31
1716,266,280,,211,546,39535.54,39535.54
1717,229,248,,130,570,66875.12,66875.12
1718,149,167,,67,238,30646.24,30646.24
1719,974,981,585519.52,901,1432,131802.93,131802.93
1720,759,836,2742190.67,590,1700,161456.57,161456.57
1721,521,533,,607,905,62172.54,62172.54
1722,503,547,124611.61,651,1191,15306.54,15306.54
1723,139,155,,18,916,84067.19,84067.19
1724,1704,1723,,834,881,57828.92,57828.92
1725,108,129,,4,218,16830.03,16830.03
1726,670,710,280154.64,658,1519,118710.21,118710.21
1727,444,452,1258.12,604,612,115541.39,115541.39
1728,58,74,,13,342,32900.94,32900.94
1729,600,635,,742,748,45121.74,45121.74
1730,1738,1759,,531,2379,221056.18,221056.18
1731,122,134,21.25,407,418,34675.25,34675.25
1732,51,53,,51,183,13702.6,13702.6
1733,33,38,,119,171,23510.82,23510.82
1734,10531,10547,688743.78,5378,6188,106894.34,106894.34
1735,794,1017,,4450,5338,113391.01,113391.01
1736,53,61,,0,206,41988.26,41988.26
1737,1784,1802,1623942.66,348,2306,193310.71,193310.71
1738,527,542,,1238,1247,56088.97,56088.97
1739,6732,7182,4517728.51,7607,14197,395949.14,395949.14
1740,12786,12794,12141.42,218,1818,137035.55,137035.55
1741,241,287,,24,752,45797.38,45797.38
1742,260,270,,234,350,40864.96,40864.96
1743,94,103,36847.2,93,290,28216.2,28216.2
1744,273,284,,398,534,137282.35,137282.35
1745,2086,2093,8486.61,3227,3227,187065.15,187065.15
1746,377,388,25063.13,797,802,66657.48,66657.48
1747,5965,6050,,0,5188,572913.1,572913.1
1748,335,342,,795,815,63148.41,63148.41
1749,25215,25483,351878.21,4839,7906,237843.47,237843.47
1750,38,41,,37,110,14660.71,14660.71
1751,699,782,1531360.72,214,1762,133468.58,133468.58
1752,14,14,10030.42,8,62,12433.1,12433.1
1753,214,237,,443,716,130019.39,130019.39
1754,2230,2260,77205.94,855,2489,173416.73,173416.73
1755,77,94,,76,269,14248.83,14248.83
1756,3800,4040,17736.53,5424,8070,199326.62,199326.62
1757,329,355,,117,785,32625.95,32625.95
1758,910,1091,,914,2571,33851.86,33851.86
1759,121,125,630.17,197,244,27392.47,27392.47
1760,4102,4149,,1137,1870,70238.28,70238.28
1761,48,51,,71,169,22933.97,22933.97
1762,54,55,,109,227,189991.39,189991.39
1763,6220,6227,,695,797,43524.87,43524.87
1764,359,411,326466.31,1058,1212,299988.85,299988.85
1765,1143,1335,,1065,4266,125815.28,125815.28
1766,146,160,,418,679,73163.94,73163.94
1767,4938,4979,70.92,2933,3953,304894.1,304894.1
1768,603,660,256121.44,899,1587,83761.19,83761.19
1769,68,77,58359.33,157,336,29493.21,29493.21
1770,38,60,42152.94,113,219,16801.58,16801.58
1771,3184,3213,,106,4797,518361.93,518361.93
1772,82,91,,8,356,54650.98,54650.98
1773,222,232,,46,817,255502.64,255502.64
1774,33,35,,24,78,12704.84,12704.84
1775,19457,19519,,3559,5903,583370.93,583370.93
1776,2984,2986,18632.42,517,630,26148.92,26148.92
1777,82,86,508.33,173,247,37771.68,37771.68
1778,457,472,18505.1,265,453,13550.46,13550.46
1779,104,108,2026696.09,311,320,255265.59,255265.59
1780,3086,3512,738701.93,6690,7810,301185.64,301185.64
1781,578,651,,97,2082,144874.61,144874.61
1782,46,51,,145,145,15493.02,15493.02
1783,185,239,2068812.79,61,1131,97374.34,97374.34
1784,761,775,,163,758,64460.68,64460.68
1785,63,66,5005.67,97,276,49564.75,49564.75
1786,3707,4442,,4158,11220,284224.52,284224.52
1787,8,10,165.65,47,57,18581.51,18581.51
1788,130,144,,0,545,42095.63,42095.63
1789,141,157,0,273,599,69065.45,69065.45
1790,1191,1254,1155514.94,1931,2182,91432.09,91432.09
1791,399,520,4973632.72,337,2361,204060.5,204060.5
1792,54,58,,44,127,24045.21,24045.21
1793,999,1084,2780329.87,727,2686,97958.26,97958.26
1794,22838,22907,31475.38,4512,6433,196903.26,196903.26
1795,37,43,12722.54,70,165,15077.32,15077.32
1796,1138,1143,124.75,1467,1712,90627.94,90627.94
1797,279,312,1541462.34,1175,1185,92627.45,92627.45
1798,45248,45317,69918.21,6253,7354,406156.71,406156.71
1799,163,176,1465293.09,16,768,86309.02,86309.02
1800,228,259,,35,733,47911.93,47911.93
1801,288,297,119054.66,123,491,106499.18,106499.18
1802,3717,3778,706788.79,1101,3138,207555.94,207555.94
1803,1537,1541,,1691,1775,152751.33,152751.33
1804,701,716,,729,954,75071.9,75071.9
1805,315,328,1309740.6,132,787,72438.75,72438.75
1806,249,263,43997.3,242,545,50085.45,50085.45
1807,780,796,,597,1067,50102.44,50102.44
1808,486,528,,1524,1586,117132.01,117132.01
1809,109,135,6498.24,0,753,58850.96,58850.96
1810,470,508,36562.37,820,994,22093.89,22093.89
1811,16458,16759,,8067,13059,545986.89,545986.89
1812,3936,3977,342452.51,3485,5992,306209.19,306209.19
1813,32,42,,0,110,40438.77,40438.77
1814,7344,8344,9742208.94,68,12067,431047.78,431047.78
1815,460,477,725098.85,402,1394,111300.85,111300.85
1816,235,247,,11,211,21067.64,21067.64
1817,685,697,85780.54,84,610,44617.52,44617.52
1818,2518,2557,463276,322,1690,119247.78,119247.78
1819,3868,3921,,1085,2697,463644.18,463644.18
1820,843,966,3813843.88,508,3128,277949.62,277949.62
1821,16,16,77765.13,86,91,24017.37,24017.37
1822,96,101,979972.91,7,282,30370.37,30370.37
1823,773,851,,907,1921,30848.6,30848.6
1824,412,446,,326,1054,59069.43,59069.43
1825,495,523,56103.74,1062,1251,72163.71,72163.71
1826,158,170,490244.94,162,394,52104.56,52104.56
1827,303,341,1282863.36,879,918,136740.19,136740.19
1828,1680,1711,728465.68,3422,3431,451415.13,451415.13
1829,442,489,105680.51,634,725,70567.73,70567.73
1830,632,638,42369.9,14,917,126366.85,126366.85
1831,1235,1253,,980,1018,163541.78,163541.78
1832,8669,9079,3721915.97,6314,21779,294392.35,294392.35
1833,1103,1130,17724.55,426,612,57115.3,57115.3
1834,129,148,,0,612,25012.4,25012.4
1835,534,546,1512111.15,802,929,104354.98,104354.98
1836,44,48,1110073.78,156,162,60128.55,60128.55
1837,1072,1144,528597.66,319,3247,123738.09,123738.09
1838,374,487,,0,2423,54822.45,54822.45
1839,506,532,224837.96,204,634,82901.27,82901.27
1840,198,232,,1,1058,58616.14,58616.14
1841,324,329,26891.57,69,154,9481.97,9481.97
1842,343,395,,49,1004,48574.76,48574.76
1843,1757,1980,,498,5084,166781.83,166781.83
1844,496,600,,380,1725,72085.66,72085.66
1845,11422,11459,,1229,3953,180076.71,180076.71
1846,779,808,35519.14,439,950,88234.07,88234.07
1847,130,140,,310,338,24173.23,24173.23
1848,570,611,635298.33,1059,1192,50613.84,50613.84
1849,56,58,268.46,27,224,16040.55,16040.55
1850,166,183,46462.2,171,414,54118.24,54118.24
1851,4111,4205,1853188.2,3058,3520,133669.87,133669.87
1852,4415,4448,,2754,3795,300281.79,300281.79
1853,14138,14206,,1926,7128,373583.68,373583.68
1854,2329,2344,1775.42,2745,3444,363062.99,363062.99
1855,18,20,,0,119,99580.47,99580.47
1856,242,246,1112796.61,733,737,219742.91,219742.91
1857,6202,6651,432036.89,7974,7997,151515.54,151515.54
1858,629,644,,2331,2454,161925.22,161925.22
1859,145,149,1096384.96,108,225,36669.77,36669.77
1860,138,156,,0,635,30509.13,30509.13
1861,94,102,,339,374,64760.67,64760.67
1862,1594,1741,,0,4360,173795.02,173795.02
1863,798,889,2259.11,0,2005,79044.66,79044.66
1864,3112,3291,1356893.61,6188,6901,253918.97,253918.97
1865,264,279,18573.52,382,608,45087.9,45087.9
1866,610,649,433481.94,2341,2370,79611.2,79611.2
1867,159,183,,10,314,24929.97,24929.97
1868,94,100,,126,304,43180.94,43180.94
1869,25,29,,0,76,12245.53,12245.53
1870,149,200,,370,1147,17284.27,17284.27
1871,46,48,290726.99,6,60,8582.5,8582.5
1872,1252,1272,68119,16,1767,240630.49,240630.49
1873,370,382,,1,929,498152.59,498152.59
1874,3516,3528,,1523,1731,216294.38,216294.38
1875,1245,1475,,751,3767,54004.36,54004.36
1876,72,85,,0,352,26561.89,26561.89
1877,6050,6064,,3025,3676,266666.21,266666.21
1878,10566,10595,,1746,2478,192216.3,192216.3
1879,1119,1132,79242.88,101,786,41009.5,41009.5
1880,486,509,1284677.02,881,1014,251374.12,251374.12
1881,86,93,,7,262,37768.45,37768.45
1882,4521,5521,,2563,10827,82679.72,82679.72
1883,44,52,,290,315,16205.24,16205.24
1884,213,216,,30,301,48119.16,48119.16
1885,5071,5104,2860579.13,724,1701,291805.27,291805.27
1886,220,263,,134,1498,106490.41,106490.41
1887,490,522,,14,1654,75212.31,75212.31
1888,1780,1798,1164.62,330,1521,478774.44,478774.44
1889,219,223,,0,566,15840.83,15840.83
1890,538,584,4515461.6,661,2669,231412.83,231412.83
1891,11203,11210,,1326,1791,52294.53,52294.53
1892,279,285,53284.65,347,436,50669.87,50669.87
1893,14056,14066,33468.55,1204,2380,401486.09,401486.09
1894,959,970,1090645.66,16,1044,151616.47,151616.47
1895,32,35,,0,128,19621.39,19621.39
1896,175,176,289.04,3,243,77784.99,77784.99
1897,10,12,,0,47,13489.5,13489.5
1898,641,839,,2115,3622,126749.1,126749.1
1899,330,356,1623.01,250,1010,325587.75,325587.75
1900,137,138,12034.86,8,246,24157.04,24157.04
1901,607,608,,653,666,124782.42,124782.42
1902,1482,1584,1116475.11,3,2626,50754.95,50754.95
1903,185,200,176316.38,292,613,50085.92,50085.92
1904,229,243,,525,734,27322.6,27322.6
1905,209,223,,0,738,58548.41,58548.41
1906,571,599,,627,716,46223.76,46223.76
1907,140,155,88745.15,195,318,28865.15,28865.15
1908,947,981,3047258.72,852,2594,503759.26,503759.26
1909,12211,12819,563220.32,7357,20477,460743.1,460743.1
1910,283,319,257672.88,8,785,65491.64,65491.64
1911,13009,13026,1795.44,3131,3677,113106.97,113106.97
1912,12265,12744,,2615,12604,324820.93,324820.93
1913,2336,2426,,878,2134,75939.15,75939.15
1914,1049,1142,60995,562,1588,82944.9,82944.9
1915,156,168,,0,465,56878.58,56878.58
1916,941,944,237345.55,711,755,474736.61,474736.61
1917,858,942,,996,1484,108621.37,108621.37
1918,969,1051,82544.55,1725,1773,50113.78,50113.78
1919,584,644,,18,1960,68013.79,68013.79
1920,447,456,225104,757,911,68570.82,68570.82
1921,105,112,175532.09,0,354,25176.77,25176.77
1922,8553,8596,,4154,4176,284203.22,284203.22
1923,162,174,,2,254,30910.55,30910.55
1924,4041,4172,414938.72,2345,5123,188541.62,188541.62
1925,448,466,169038.15,194,1119,59206.95,59206.95
1926,3518,3548,,1121,1421,74064.81,74064.81
1927,96,119,,284,440,74687.25,74687.25
1928,390,432,244527.63,304,1443,78563.29,78563.29
1929,570,618,,1360,1426,131136.62,131136.62
1930,108,125,,0,153,26438,26438
1931,76,79,15966.9,95,129,12577.65,12577.65
1932,85,102,,1,486,22954.12,22954.12
1933,519,538,1136249.15,608,1982,141611.51,141611.51
1934,718,773,366566.2,45,1744,39267.23,39267.23
1935,198,207,,254,547,68048.15,68048.15
1936,2333,2428,220240.07,6214,6262,237938.89,237938.89
1937,244,257,,0,853,28697.81,28697.81
1938,714,785,,0,1726,107281.67,107281.67
1939,110,121,,41,344,52376.67,52376.67
1940,1188,1197,701256.76,658,2100,356209.71,356209.71
1941,608,612,,475,1352,221905.26,221905.26
1942,814,848,,26,870,56652.67,56652.67
1943,3647,3667,142975.27,1084,2078,98881.89,98881.89
1944,881,957,1080058.39,2577,2722,248053.43,248053.43
1945,1851,1906,,4,2690,119032.54,119032.54
1946,2821,2869,934635.36,2137,3361,243214.74,243214.74
1947,5806,5856,,1305,1826,117715.15,117715.15
1948,529,572,2479613.83,1150,1307,147048.11,147048.11
1949,639,651,388115.19,391,1248,69651.65,69651.65
1950,1348,1372,,4,1467,128871.31,128871.31
1951,159,186,,16,614,127749.59,127749.59
1952,656,679,,170,1343,56999.1,56999.1
1953,1916,1958,341872.18,11,2804,401426.42,401426.42
1954,2217,2238,,1710,2489,139488.14,139488.14
1955,3085,3143,27413.96,6566,7248,360206.38,360206.38
1956,718,724,839177.6,196,1722,183318.99,183318.99
1957,231,240,249.33,23,932,78673.06,78673.06
1958,305,334,,160,950,79254.53,79254.53
1959,156,183,,213,708,27120.74,27120.74
1960,890,908,1110787.05,286,2242,265782.18,265782.18
1961,45,53,,1122,1411,124422.72,124422.72
1962,134,134,,109,163,61558.95,61558.95
1963,106,126,,0,532,26504.08,26504.08
1964,308,312,7020.94,463,498,59458.86,59458.86
1965,298,307,283744.19,652,715,30838.69,30838.69
1966,392,395,658278.19,34,643,138036.77,138036.77
1967,357,359,,0,643,129594.03,129594.03
1968,71,74,252214.42,169,230,73319.22,73319.22
1969,156,188,,274,405,83405.78,83405.78
1970,304,312,447017.44,155,667,82198.24,82198.24
1971,36926,36928,156933.09,3475,4083,98489.38,98489.38
1972,166,176,,325,487,28696.33,28696.33
1973,3098,4570,,3677,7857,95671.54,95671.54
1974,28,29,2225.67,2,146,31919.54,31919.54
1975,29814,29852,27001.15,3798,4588,101849.36,101849.36
1976,4139,4298,,1348,3606,88514.32,88514.32
1977,458,481,38624.02,325,980,57576.76,57576.76
1978,321,384,,490,853,21783.21,21783.21
1979,2211,2338,,2325,2995,112910.14,112910.14
1980,476,532,2158529.88,60,1895,147546.99,147546.99
1981,215,216,,562,859,48779.92,48779.92
1982,573,690,203286.78,718,2449,72239.21,72239.21
1983,4895,4947,,2891,5041,490612.69,490612.69
1984,712,870,,1671,2482,73958.06,73958.06
1985,2154,2397,8329273.19,4708,4804,286198.44,286198.44
1986,425,502,,337,1451,44041.91,44041.91
1987,6834,6876,,5687,6877,690306.12,690306.12
1988,352,353,82.2,250,723,91009.11,91009.11
1989,576,627,,1159,1522,238542.81,238542.81
1990,390,433,,115,1355,71788.72,71788.72
1991,3834,3844,,1167,1369,82026.44,82026.44
1992,703,840,,1409,2335,78719.31,78719.31
1993,5779,5805,1552629.66,1397,3719,249503.88,249503.88
1994,531,559,30599.14,426,821,53738.46,53738.46
1995,662,673,147712.26,596,660,82164.88,82164.88
1996,1041,1210,7718487.19,0,5239,385206.52,385206.52
1997,315,395,,0,1290,49912.47,49912.47
1998,42,48,,107,147,47377.62,47377.62
1999,1160,1184,271384.97,191,808,64137.94,64137.94
2000,7596,7684,,4064,5476,291375.96,291375.96
2001,157,183,,23,582,90005,90005
2002,139,191,,182,723,49180.59,49180.59
2003,1431,1443,,5,835,57114.72,57114.72
2004,388,437,,0,1467,121645.03,121645.03
2005,1571,1603,467903.23,1691,2439,134349.22,134349.22
2006,1821,1853,762195.63,3222,3231,367359.86,367359.86
2007,877,945,224809.1,1604,1630,128297.52,128297.52
2008,98,108,,278,303,97881.48,97881.48
2009,1002,1022,1058151.32,1830,2004,148083.49,148083.49
2010,190,199,1208720.01,157,395,19704.81,19704.81
2011,221,229,604647.66,66,700,48859.38,48859.38
2012,8408,8431,21120,845,1718,59855.69,59855.69
2013,4810,5789,,4851,10511,102909.54,102909.54
2014,115,128,171091.68,261,264,23035.07,23035.07
2015,4057,4151,133555.19,1126,1806,48198.29,48198.29
2016,3601,3623,48109.06,516,1466,64377.82,64377.82
2017,18033,18206,2154.26,6594,7592,357738.55,357738.55
2018,129,134,1315627,136,351,52030,52030
2019,4509,4530,68965.35,1622,2158,210571.34,210571.34
2020,7207,7221,112288.97,1859,2130,119627.74,119627.74
2021,7455,7610,20078.72,8997,11031,470731.85,470731.85
2022,8576,8640,1418123.76,6580,7146,619334.1,619334.1
2023,116,142,,467,708,83038.23,83038.23
2024,3734,3774,3815.64,1092,5486,494927.08,494927.08
2025,1323,1328,,391,599,79482.94,79482.94
2026,2479,2600,853073.75,2776,5995,387932.17,387932.17
2027,192,227,6530.31,19,851,67028.83,67028.83
2028,540,598,32480.87,54,1638,112702.75,112702.75
2029,259,300,,0,1060,73167.82,73167.82
2030,188,240,,170,884,36920.31,36920.31
2031,313,313,9031.63,6,469,71920.96,71920.96
2032,6151,6289,,468,6756,269522.73,269522.73
2033,484,496,560577.5,497,732,97321.48,97321.48
2034,149,157,10830.6,98,297,16928.2,16928.2
2035,10486,10516,84309.27,487,1677,152444.9,152444.9
2036,384,509,,96,1574,37731.53,37731.53
2037,1862,1902,,652,1014,61819.94,61819.94
2038,138,140,,132,421,56412.41,56412.41
2039,598,619,113.2,63,803,25984.8,25984.8
2040,19,20,,1085,1143,154297.36,154297.36
2041,687,735,2965507.4,790,1246,70229.82,70229.82
2042,1326,1353,,4340,4787,485768.36,485768.36
2043,2353,2626,338247.97,86,5679,476483.61,476483.61
2044,1794,1803,14456.45,134,1538,227011.31,227011.31
2045,29,31,,79,81,30943.42,30943.42
2046,2843,2907,,26,4259,203763.65,203763.65
2047,12954,12960,185.9,3226,3401,489979.76,489979.76
2048,551,590,220528.19,265,1058,44685.33,44685.33
2049,913,923,949435.88,1228,1624,148147.62,148147.62
2050,178,217,,549,553,40728.68,40728.68
2051,143,153,,1,203,11323.52,11323.52
2052,2705,2910,390317.68,5239,5288,247840.53,247840.53
2053,120,148,,762,852,48257.71,48257.71
2054,46,48,,85,149,130214.81,130214.81
2055,1026,1045,9758.44,1161,1745,168769.99,168769.99
2056,2268,2276,215930.76,694,850,26191,26191
2057,321,393,,296,1233,65016.72,65016.72
2058,67,81,,397,400,22004.27,22004.27
2059,591,658,3186805.26,47,1628,113319.1,113319.1
2060,921,1095,,5150,5452,158469.6,158469.6
2061,36,41,,0,150,26774.16,26774.16
2062,229,264,,123,308,28898.52,28898.52
2063,590,610,,1417,1512,148004.98,148004.98
2064,289,300,,386,558,149588.91,149588.91
2065,111,117,,14,343,114117.28,114117.28
2066,25,27,,98,98,13563.01,13563.01
2067,20,26,1504.41,90,95,15095.16,15095.16
2068,508,509,,13,504,33241.89,33241.89
2069,271,334,3144042.46,1339,1340,99645.63,99645.63
2070,4368,4436,,4207,4393,251880.74,251880.74
2071,19,21,,0,54,21970.41,21970.41
2072,666,690,484394.71,181,2075,82562.81,82562.81
2073,198,221,,0,519,27206.52,27206.52
2074,6162,6358,1727703.93,8572,10204,531964.01,531964.01
2075,20,20,123396.18,0,50,9201.97,9201.97
2076,413,431,,34,1210,93315.76,93315.76
2077,2977,3149,1930322.21,2871,3732,158812.48,158812.48
2078,319,381,,37,1426,48380.49,48380.49
2079,549,573,,914,1018,96871.37,96871.37
2080,181,201,0,69,258,26266.2,26266.2
2081,1853,2345,,5640,7160,136890.23,136890.23
2082,2060,2086,,730,2678,432054.85,432054.85
2083,2774,2850,626788.34,1750,3425,110203.16,110203.16
2084,177,197,,82,670,44321.52,44321.52
2085,957,970,428736.96,85,987,225514.7,225514.7
2086,86,103,,125,323,34998.2,34998.2
2087,76,98,38391.5,103,518,40646.07,40646.07
2088,214,214,,19,76,24117.89,24117.89
2089,1086,1088,,605,662,70379.48,70379.48
2090,1106,1117,84973.74,1172,2250,271026.65,271026.65
2091,45,49,10451.16,71,141,24560.6,24560.6
2092,1872,1875,,982,1104,73097.9,73097.9
2093,17986,18041,,6790,8248,695255.98,695255.98
2094,2018,2030,594368.83,1310,2120,262987.12,262987.12
2095,1840,1857,892343.37,783,973,84859.8,84859.8
2096,315,345,3204099.89,389,1498,156013.86,156013.86
2097,862,869,76712.54,3,561,43123.12,43123.12
2098,3356,3409,,382,5381,486392.8,486392.8
2099,251,267,140676.98,1013,1245,58957.76,58957.76
2100,188,188,117009.72,4,306,33531.3,33531.3
2101,761,769,103174.82,1661,1721,120574.26,120574.26
2102,1001,1094,,1176,2660,108057.99,108057.99
2103,500,533,,477,549,44889.43,44889.43
2104,216,250,,809,820,44830.7,44830.7
2105,6470,6527,,3211,4347,244420.04,244420.04
2106,829,883,,345,1662,92336.01,92336.01
2107,215,273,,1380,1611,121416.95,121416.95
2108,384,423,,48,1129,55789.81,55789.81
2109,119,138,,23,271,77636.32,77636.32
2110,249,288,766645.21,400,1077,164467.67,164467.67
2111,68,80,,129,347,31190.55,31190.55
2112,409,498,74658.08,336,1538,60593.22,60593.22
2113,510,519,41022.64,501,718,69967.74,69967.74
2114,2235,2246,0,1827,1904,223038.88,223038.88
2115,3783,3813,430288.89,370,2064,85479.46,85479.46
2116,92,92,590011.68,88,302,57363.25,57363.25
2117,144,150,,0,230,46185.76,46185.76
2118,933,1029,1437879.12,7,1582,105811.64,105811.64
2119,1954,2004,6010.71,5509,5644,682512.02,682512.02
2120,113,122,1379.21,0,354,36219.79,36219.79
2121,419,426,73.44,867,1089,79002.62,79002.62
2122,8020,8060,1249094.48,2567,3659,525487.66,525487.66
2123,331,347,,379,930,29913.37,29913.37
2124,623,672,,135,1001,69937.76,69937.76
2125,2225,2234,0,0,1989,285272.54,285272.54
2126,537,567,252080.24,1026,1346,146384.56,146384.56
2127,1826,1833,36150.62,1019,1153,82814.98,82814.98
2128,490,522,,47,1554,90469.06,90469.06
2129,1090,1322,4278943.02,1634,2457,181218.42,181218.42
2130,598,782,4876.19,2432,2548,38811.64,38811.64
2131,575,589,4.84,1080,1105,374948.32,374948.32
2132,144,162,,87,631,42541.65,42541.65
2133,3742,3748,,712,1242,167854.11,167854.11
2134,2399,2417,,2590,2676,200519.34,200519.34
2135,1117,1155,9257.55,2551,2576,175343.81,175343.81
2136,14535,14559,21841.17,3746,4306,116092.59,116092.59
2137,121,137,,6,750,183036.63,183036.63
2138,214,232,,109,463,38905.96,38905.96
2139,666,736,,214,1424,67675.47,67675.47
2140,420,434,131079.62,454,1154,309834.63,309834.63
2141,45,47,119.49,21,62,31671.25,31671.25
2142,393,412,632693.29,1123,1167,180388.7,180388.7
2143,262,313,,0,1193,72983.09,72983.09
2144,626,635,,285,613,124897.48,124897.48
2145,868,891,34572.3,101,1332,239811.56,239811.56
2146,4897,4909,,2132,2735,121208.01,121208.01
2147,270,296,,239,630,12765.14,12765.14
2148,9384,10045,3959391.1,8053,22105,526852.49,526852.49
2149,2679,2717,,44,5490,546635.34,546635.34
2150,1531,1569,1404164.43,1641,2635,266166.32,266166.32
2151,105,146,43810.77,9,577,39363.21,39363.21
2152,77,78,78996.8,117,182,53146.83,53146.83
2153,398,432,598388.53,38,732,46595.44,46595.44
2154,401,425,188504.12,1070,1077,73039.96,73039.96
2155,68,71,,0,198,170514.33,170514.33
2156,463,469,50043.38,156,455,46122.17,46122.17
2157,112,116,12777.41,327,421,31024.53,31024.53
2158,618,639,,1563,1577,84891.68,84891.68
2159,540,558,64454.54,612,814,62271.24,62271.24
2160,479,488,262024.52,639,717,33194.47,33194.47
2161,2755,2767,,828,899,156176.57,156176.57
2162,6873,6904,363334.57,1678,5205,521876.79,521876.79
2163,132,132,,278,1143,82925.9,82925.9
2164,2123,2131,15237.86,1969,2355,395711.84,395711.84
2165,501,503,26988.82,246,788,64578.96,64578.96
2166,1718,1727,,860,1095,54703.01,54703.01
2167,176,189,,34,568,48351.42,48351.42
2168,1859,1895,,2964,2974,186834.87,186834.87
2169,14204,14234,,2867,3597,100166.76,100166.76
2170,46,47,,105,166,38448.55,38448.55
2171,14769,14893,,8300,8336,300362.91,300362.91
2172,1013,1025,,712,1175,86164.47,86164.47
2173,1873,1875,14750.48,1824,1948,112245.14,112245.14
2174,1799,1822,106220.42,542,758,32474.91,32474.91
2175,1016,1244,,2974,4651,154442.31,154442.31
2176,18345,18348,121417.39,3299,3459,59439.87,59439.87
2177,1405,1433,1204798.83,3279,3306,328807.4,328807.4
2178,1857,1920,2484160.51,3730,4346,241553.13,241553.13
2179,3626,3691,74718.62,3192,3713,266534.26,266534.26
2180,25,28,31398.9,73,126,23849.46,23849.46
2181,397,470,,0,1753,112348.08,112348.08
2182,63,74,,4,251,27399.41,27399.41
2183,2575,2774,,2347,4542,256717.19,256717.19
2184,104,127,89351.34,22,170,36618.76,36618.76
2185,308,322,1386422.62,693,742,188207.77,188207.77
2186,139,146,,170,171,19053.23,19053.23
2187,246,280,162360.88,102,760,42717.37,42717.37
2188,82,85,377707.68,294,349,50322.4,50322.4
2189,36,40,,1,123,16785.89,16785.89
2190,241,245,,141,394,39308.7,39308.7
2191,67,70,,58,134,18432.84,18432.84
2192,3590,3596,43841.29,1134,1316,69163.26,69163.26
2193,96,108,28618.08,303,353,260856.65,260856.65
2194,503,598,1659310.34,0,2010,146393.95,146393.95
2195,4496,4621,,1945,3642,242446.6,242446.6
2196,277,291,,0,765,50642.62,50642.62
2197,545,554,90543.61,1040,1076,76722.98,76722.98
2198,644,667,,0,1860,97689.85,97689.85
2199,237,294,,0,989,80321.91,80321.91
2200,87,97,77152.72,26,294,36746.06,36746.06
2201,1827,1895,,1269,2060,100743.41,100743.41
2202,2627,3377,,7,14407,282987.7,282987.7
2203,634,666,206526.52,1123,1415,71905.56,71905.56
2204,96,100,,246,246,10049.4,10049.4
2205,202,205,,104,371,26176.17,26176.17
2206,11508,11519,,494,2268,149408.28,149408.28
2207,697,723,,0,1006,31640.86,31640.86
2208,179,181,11066.36,276,440,85635.1,85635.1
2209,1712,1854,8960.06,1905,3387,44457.95,44457.95
2210,2708,2786,,2001,2107,74440.12,74440.12
2211,1768,1885,81.58,1047,2928,72445.79,72445.79
2212,2574,3152,,2634,7686,50488.16,50488.16
2213,1142,1214,3342878.41,1372,3163,351507.13,351507.13
2214,419,434,261797.59,1343,1344,105067.88,105067.88
2215,516,537,,1031,1031,40266.97,40266.97
2216,258,279,,0,1051,54842.6,54842.6
2217,1663,1810,80960.95,4450,5434,226847.94,226847.94
2218,83,88,41742.46,196,221,37180.09,37180.09
2219,81,84,,136,197,35222.03,35222.03
2220,11612,11931,95724.04,1439,7289,413097.37,413097.37
2221,47,50,130465.43,38,156,24011.18,24011.18
2222,3464,3491,16208.79,2801,2943,135988.57,135988.57
